dao_id,proposal_id,proposal_title,created,protocol,category_cluster,forum_url,id,post_count,views,reply_count,like_count,forum_created,forum_bumped,forum_url_from
opcollective.eth,0xac7ba616ebee96930f313ddb4b75de9024ff88f17bf3c82ca783d904ab38d551,Season 2 Governance Fund Proposal: Bankless Academy v2 ,9/22/22 15:07,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-bankless-academy-v2/3353,3353,68,4249,21,155,2022-08-23T07:19:13.728Z,2023-02-22T15:16:35.221Z,snapshot
opcollective.eth,0x84f200a727f9df8f7718f1bb8ba8b75f987dab145873656242d1fe1dda98c427,Proposal H: Governance Phase 1 - BarnBridge,7/25/22 10:00,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-barnbridge/2885,2885,50,3042,25,49,2022-07-05T18:00:16.391Z,2022-08-04T19:33:38.926Z,snapshot
opcollective.eth,0xb4e35ca76ff5696570631fe3ae38fd8c268a081e1b0f0a7614d1779a4ebdbc33,Proposal L: Governance Fund Phase 1 - Beefy,6/23/22 15:18,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-beefy/2719,2719,32,2864,12,33,2022-06-18T14:46:57.638Z,2022-07-07T18:46:18.572Z,snapshot
opcollective.eth,0xb7a9f7487ed183c049514c01328321fafe561b6ad50896b083ffdd608237c23b,Proposal G: Governance Phase 1 - Beefy Finance,7/21/22 16:11,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-beefy/2967,2967,44,4144,15,44,2022-07-13T16:31:40.023Z,2023-01-17T14:10:40.933Z,snapshot
opcollective.eth,0x2a83d049054285cc7bb9c89599d469045b76d29d7ace9928ab2b05bd01a72aed,Proposal D: Governance Phase 1 - Biconomy ,7/7/22 15:32,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-biconomy/2880,2880,31,3309,7,28,2022-07-05T01:55:11.320Z,2023-01-05T19:16:10.400Z,snapshot
opcollective.eth,0x59019f6c2d82b7a2f66d19ef08997a99be48527fcc55b6b597a8be0d270cc5a4,Proposal B: Governance Phase 1 - Boardroom,7/21/22 15:03,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-boardroom/2978,2978,35,3442,10,49,2022-07-14T19:22:49.789Z,2023-01-05T19:19:55.683Z,snapshot
opcollective.eth,0x8ef075d11b27be16304a97956e821bb34468556b6221990c67aa8c805e8c96a2,Proposal Q: Governance Fund Phase 1 - Candide,6/24/22 14:03,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-candide-wallet/2656,2656,41,4391,15,48,2022-06-11T10:43:33.596Z,2023-01-17T09:38:14.841Z,snapshot
opcollective.eth,0x86ccfd9ccce609cb27fdbd5b8344a8fee67805d896e75cbe127185c8d94656f1,Season 2 Governance Fund Proposal: Kromatika ,9/22/22 15:09,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-cycle-6-kromatika/3306,3306,85,7860,57,150,2022-08-15T14:53:59.364Z,2023-06-23T14:34:08.812Z,snapshot
opcollective.eth,0x3c5603522d6a957b2445f690f6952290d5cc0efb0a28eb3e1f44af599ba9693f,Proposal G: Governance Phase 1 - Dexguru ,7/7/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dexguru/2536,2536,50,3419,12,48,2022-06-06T22:16:56.859Z,2022-07-21T12:07:28.642Z,snapshot
opcollective.eth,0x2ca1c70f1d1ba224eba07d4dbb716e7ec42503f3c64d5682f9da12e37bde2c58,Proposal B: dForce,6/23/22 15:09,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dforce/2420,2420,40,3880,12,61,2022-06-03T15:15:43.450Z,2023-01-05T19:10:37.307Z,snapshot
opcollective.eth,0xf2c2621dce969b0f91b5cdf8270dfbde55f04ba5a8bd09478b7b792f1b6fdf49,Proposal C: Governance Phase 1 - dHedge,7/21/22 15:04,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dhedge/2982,2982,44,3176,22,64,2022-07-14T23:27:04.623Z,2022-08-04T12:57:48.446Z,snapshot
opcollective.eth,0xa497af11ab31e638d38bcf6d57689a5729bf66ee1c3fd89f20bcd7d9e6fa6d4b,Proposal E: Governance Phase 1 - Dope Wars ,7/7/22 15:33,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dope-wars/2722,2722,110,4659,62,158,2022-06-19T08:21:19.104Z,2022-07-25T20:09:00.491Z,snapshot
opcollective.eth,0xc074e43c31ef6416083ef7bdad26e0b74a32063eb382b19ecfd29da397f6279b,Proposal F: Governance Phase 1 - GARD,7/21/22 15:07,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-gard/3024,3024,22,2356,4,15,2022-07-18T19:51:51.141Z,2022-08-04T12:51:32.707Z,snapshot
opcollective.eth,0x5a35edacc5f2412fbcceb778c671a0a94b76b700812e89212dab9e01255cdf00,Proposal C: Governance Fund Phase 1 - GYSR ,6/23/22 15:11,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-gysr/2463,2463,37,3034,15,57,2022-06-04T23:54:41.758Z,2022-10-05T15:56:41.880Z,snapshot
opcollective.eth,0x6bccf3a1f627aa4056c921f8551683c82f3a4e0d3c831840d5738c1748f78790,Proposal K: Governance Fund Phase 1 - Infinity Wallet,6/24/22 12:00,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-infinity-wallet/2713,2713,96,4983,53,88,2022-06-17T20:38:09.399Z,2022-07-21T12:06:29.761Z,snapshot
opcollective.eth,0x1720f1321a94a97ba0c23a612d543465cbf6f31aa80c8dc0aa016d6285bd0c03,Season 2: Cycle 7: Karma (Delegate Dashboard),10/13/22 16:19,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-delegate-dashboard/3411,3411,24,2467,7,33,2022-09-05T22:53:51.450Z,2022-10-21T13:25:59.088Z,snapshot
opcollective.eth,0xb6054ed78153c9112cac5dd3fbd234481c9961bfcbf665e645754f2e6c8b286b,Season 2: Cycle 7: Karma (Discourse Form Plugin),10/13/22 16:20,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-discourse-forum-plugin/3412,3412,24,2601,8,29,2022-09-05T23:10:12.518Z,2022-10-21T13:26:58.059Z,snapshot
opcollective.eth,0x037e4148cf8feb706c023108e1c82f9d765a6c6217dcef9ae367a672683820e9,Proposal B: Governance Phase 1 - Kromatika ,7/7/22 15:30,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-kromatika/2650,2650,53,3447,20,88,2022-06-10T21:51:24.137Z,2022-08-16T08:43:13.576Z,snapshot
opcollective.eth,0x0f3592ac3e437870affacc5fc64ce3c266b5041e24a3a31e490021d00d8dbd7f,Proposal D: Governance Fund Phase 1 - Mean Finance,6/23/22 15:12,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-mean-finance/2537,2537,52,4475,21,115,2022-06-06T22:55:47.136Z,2023-01-08T12:26:03.539Z,snapshot
opcollective.eth,0x5efa2c3fe01997cfc5e6aef5911ccb46f6ea1a383d287cc1289671c86bfcd158,Proposal J: Governance Fund Phase 1 - Ooki Protocol,6/23/22 15:17,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-ooki-protocol/1025,1025,29,3244,11,23,2022-05-25T03:59:25.925Z,2022-07-07T18:41:32.091Z,snapshot
opcollective.eth,0x7c2da0957e9e7660f9f6219c05291c0907bed79c10b6da15a95416e68cbb4ac1,Season 2 Governance Fund Proposal: OptiChads,9/22/22 15:09,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-optichads-nft-project/3430,3430,52,4474,20,135,2022-09-09T12:39:28.416Z,2022-09-30T21:26:56.848Z,snapshot
opcollective.eth,0x8a117727a5655a7aafe6ddada24be5fe63c68450c7cd70b755d84480b554fcb1,Proposal A: Optimistic Railway,6/23/22 15:08,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-optimistic-railway/2309,2309,58,4964,30,57,2022-06-01T17:07:04.284Z,2022-07-07T18:40:05.567Z,snapshot
opcollective.eth,0x36d5040034131d5a52e9c482e149dde4d5b3083dce8b9eb990d07d9d99b927b4,Season 2: Cycle 7: Otterspace,10/13/22 16:13,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-otterspace-v2/3583,3583,12,2164,1,15,2022-09-29T15:38:19.958Z,2022-10-21T13:21:38.025Z,snapshot
opcollective.eth,0x0ad8db211cb1d64ce36c86415cdfdbb34d220622db187a12a85f4443a103dc1e,Season 2 Governance Fund Proposal: Otterspace,9/22/22 15:04,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-otterspace/3445,3445,28,2756,10,46,2022-09-12T15:02:49.727Z,2022-09-29T19:09:03.405Z,snapshot
opcollective.eth,0xd8ea5749c5fb886021f27c422b1bb1ae5ff972e8fa73853608f242cbe18744da,Proposal I: Governance Fund Phase 1 - Pickle Finance,6/23/22 15:16,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-pickle-finance/2723,2723,25,2802,4,28,2022-06-20T05:52:56.167Z,2022-07-27T04:47:56.168Z,snapshot
opcollective.eth,0x2102ea7e303e9ed17a64a6b159cd12416338106be6c449b36a89051a83b76b88,Proposal I: Governance Phase 1 - Qi Dao,7/25/22 10:03,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-qidao-protocol/2863,2863,59,4221,16,80,2022-07-02T17:20:17.087Z,2023-01-16T12:44:38.390Z,snapshot
opcollective.eth,0x5e8280af9c314519d63093f2bffe7194e469e0d0bf1c89e828c63d1469166866,Proposal E: Governance Fund Phase 1 - Raptor,6/23/22 15:13,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-raptor/2547,2547,85,3584,54,137,2022-06-07T12:16:48.690Z,2022-07-07T18:48:18.441Z,snapshot
opcollective.eth,0x36cdf280fe8c3760561e76d57a9e7022cb383e789ce80b70ed791c6a68166afb,Proposal I: Governance Phase 1 - Saddle Finance ,7/7/22 15:38,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-saddle-finance/2842,2842,49,3647,27,52,2022-06-30T18:52:46.422Z,2022-07-21T12:09:07.802Z,snapshot
opcollective.eth,0x710d91f3922cdb86359e751efe7c702826892b4f6d79217366bccda6a7e6d7d4,Season 2 Governance Fund Proposal: Socket,9/22/22 15:10,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-socket/3368,3368,29,3452,12,37,2022-08-25T17:40:01.575Z,2022-11-04T07:42:07.167Z,snapshot
opcollective.eth,0x408ac8d6e74febd74a11371d66ba40ab58fcaf0eb70c34c449731651e0222d32,Proposal G: Governance Fund Phase 1 - Summa,6/23/22 15:15,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-summa/2678,2678,39,3001,17,34,2022-06-14T05:33:11.287Z,2022-07-21T17:32:21.468Z,snapshot
opcollective.eth,0x625e70dcff35be042778684d66cb3e24efd35bdc4222d263047afd2699188fb6,Proposal A: Governance Phase 1 - Superfluid ,7/7/22 15:29,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-superfluid/2314,2314,64,6226,32,113,2022-06-01T19:08:24.243Z,2023-09-01T13:20:26.425Z,snapshot
opcollective.eth,0x8ebe3b30462211e55f7f2d0ba60126f810c3a330b2b8aa935ea0f4c05dacb257,Proposal H: Governance Fund Phase 1 - WardenSwap,6/23/22 15:15,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-wardenswap/2712,2712,110,8004,27,174,2022-06-17T17:02:05.652Z,2023-05-01T14:26:17.806Z,snapshot
opcollective.eth,0xe98be83b9b3873aef54f8a19373afdc95028342cc9f2757af6099570034b093e,Season 2: Cycle 7: Yearn,10/13/22 16:45,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-yearn/3509,3509,36,3842,13,51,2022-09-20T15:18:13.373Z,2022-10-21T13:31:29.152Z,snapshot
opcollective.eth,0x1fda82a16813cb299b031a6a543550f2cd792dd47168671519d9ae5d40351667,Season 2 Governance Fund Proposal: Revert Compoundor,9/22/22 15:08,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-revert-finance-compoundor/3242,3242,55,3591,28,62,2022-08-06T20:31:06.353Z,2022-09-30T21:25:46.882Z,snapshot
opcollective.eth,0x219e6f3cc726c24e7eb100959abea6cc3a5c24a24ffec3072a7784d33f030096,Proposal A: Governance Phase 1 - Rocket Pool,7/21/22 15:03,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-rocket-pool/2822,2822,40,5741,6,103,2022-06-28T03:53:16.995Z,2022-08-04T23:17:49.770Z,snapshot
opcollective.eth,0xcf408ef01d60307b668d349d80b930346f76e88835d50653e0a81ca3cb2637ff,Proposal P: Governance Fund Phase 1 - Roki,6/24/22 14:01,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-rotki/2732,2732,60,4101,32,114,2022-06-21T22:05:06.482Z,2023-02-24T01:37:18.698Z,snapshot
opcollective.eth,0x638f2adbeded3a0409ea238610753a86c78d4c4cc5569565139c350f58ba944b,Season 2: Cycle 7: Sushiswap,10/13/22 16:07,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-sushi-part-1/3301,3301,39,6764,18,69,2022-08-15T02:47:34.282Z,2024-07-23T02:29:16.121Z,snapshot
opcollective.eth,0xbdfed349a52173ccf3ddf96ecfd5e1cc23885e85b615093abd9bad16dac38885,Proposal N: Governance Fund Phase 1 - Thales,6/23/22 15:20,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-thales/2743,2743,34,2834,14,68,2022-06-22T17:04:41.819Z,2022-07-07T18:48:52.448Z,snapshot
opcollective.eth,0xd469ba187d0232c9626a7e6179c35adfdbdf1df8874375a2e54ff0d0de3c1501,Proposal D: Governance Phase 1 - xToken Terminal and Gamma Strategies,7/21/22 15:05,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-xtoken-terminal-and-gamma-strategies/3001,3001,77,7600,47,148,2022-07-15T17:16:08.616Z,2023-12-14T01:37:39.504Z,snapshot
opcollective.eth,0x37d5038262ef8a6eac1d6e107a5d8c80e0e05e278af5598064ba7c473fd66ff0,Season 2: Cycle 7: Alchemix,10/13/22 16:10,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-cycle-7-proposal-alchemix/3475,3475,83,3462,52,54,2022-09-14T17:25:46.670Z,2022-10-21T13:15:05.699Z,snapshot
opcollective.eth,0x8160b000b3c2977889daf8ea63a7ead186efde83376c00e9dac3269fb4dcd544,Season 2: Cycle 8:  InsureDAO,11/3/22 18:10,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-insuredao/3584,3584,30,2216,14,19,2022-09-29T17:13:07.144Z,2022-11-14T16:40:26.475Z,snapshot
opcollective.eth,0x0ddd965be7471ca3d399af6b845791d86c649389e22681df1f62473d01a9a5fd,Season 2 Governance Fund Proposal: Interest Protocol 2,9/23/22 11:01,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-interest-protocol-development-deployment-to-optimism/2951,2951,29,3135,12,17,2022-07-11T14:04:53.657Z,2022-09-30T21:27:29.267Z,snapshot
opcollective.eth,0x2a7436c5bebeaee1a369e484a212a183da549dfce0393d6dc1f84837e8c5c79d,Season 2: Cycle 8: Mochi,11/3/22 18:17,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-mochi/3427,3427,17,2876,3,18,2022-09-08T15:22:57.219Z,2022-11-14T17:41:51.975Z,snapshot
opcollective.eth,0x0a184f7fd0042e9e33ee545d0316b4d382f302a75806394e67dee4249b7dbd04,Season 2: Cycle 8: PoolTogether ,11/3/22 18:11,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-pooltogether/3747,3747,46,2827,22,53,2022-10-21T18:37:14.596Z,2023-01-09T13:17:59.252Z,snapshot
opcollective.eth,0xda1cc880069dceea9e386323120875ddecd1d23dcb46eab588beaf88b39f5a62,Season 2 Governance Fund Proposal: Across Protocol,9/22/22 15:06,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-across-protocol-updated-template/3401,3401,19,4814,1,16,2022-08-30T20:06:50.758Z,2024-06-18T13:22:56.879Z,snapshot
opcollective.eth,0x474cbf8c806f30d016ea4ca0ad3fb5605391df6a3fa34a1aead7df61a9e4cc28,Season 2: Cycle 8: Agora,11/3/22 18:16,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-agora/3752,3752,28,3340,5,54,2022-10-22T01:38:10.313Z,2022-11-14T17:38:37.948Z,snapshot
opcollective.eth,0xc9c0a739a29ce6477708f49a2985e4c8cb2e4ba0be1d3761541ed189a9c341e1,Season 2: Cycle 8: Angle,11/3/22 18:09,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-angle-protocol/2552,2552,66,3576,35,79,2022-06-07T15:26:54.340Z,2022-11-14T16:35:59.767Z,snapshot
opcollective.eth,0xe290c12c3871de18c7be44d0ce19e3fe46401adbdd9fa25077629cb356889be2,Season 2: Cycle 7: Dope Wars,10/13/22 16:11,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-7-dope-wars/3592,3592,48,3998,20,173,2022-09-30T16:25:21.234Z,2022-10-21T15:45:00.275Z,snapshot
opcollective.eth,0x05126c50a6227f339b64d712e6bf070c769f410bcd7cdbe62ba6493ab49b08e6,Season 2: Cycle 8: EthernautDAO,11/3/22 18:13,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-8-ethernautdao/3800,3800,18,2295,3,13,2022-10-24T19:47:50.600Z,2022-11-14T17:09:30.908Z,snapshot
opcollective.eth,0xe97adad42eb8c0072edee33de2c68191cd2e8a0ae615ab94ebb60bdc73a7d3f2,Season 2: Cycle 8: DefiLlama,11/3/22 18:15,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-defillama/3562,3562,33,2865,9,40,2022-09-26T23:18:00.577Z,2022-11-14T17:37:02.032Z,snapshot
opcollective.eth,0x0286e35a8799d3cf0c84784cd54debae258177b0c31408a48dc00c69b8d4a010,Season 2 Governance Fund Proposal: dHEDGE DAO,9/22/22 15:03,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-dhedge-v2-revised/3321,3321,27,2780,6,42,2022-08-17T23:38:51.842Z,2023-01-08T23:25:39.025Z,snapshot
opcollective.eth,0x2ec590658618c2046565939f534284e7a431476af082bfee00505617145b5580,Season 2: Cycle 7: LI.FI,10/13/22 16:23,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-li-fi/3360,3360,36,5791,15,22,2022-08-23T16:43:30.699Z,2024-08-12T10:46:31.965Z,snapshot
opcollective.eth,0xcf871243191a3e0672caa7b7a29ee1be8f917288d844fc9345f56b777a595659,Season 2: Cycle 8: Messari,11/3/22 18:15,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-messari/3739,3739,56,4302,27,99,2022-10-21T01:35:18.011Z,2022-11-14T17:14:42.339Z,snapshot
opcollective.eth,0x6cc31c08dd7b59a516934fbab9f5fd355d9c92d5a438cc9474df65b9f7edd545,Season 2: Cycle 7: Rainbow Wallet,10/13/22 16:18,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-rainbow/3564,3564,20,3155,6,20,2022-09-27T01:03:38.595Z,2022-10-21T13:24:32.293Z,snapshot
opcollective.eth,0xf44f4767df0341611940e74316ff1aa5047761f04a97eb9681aa96b8c71da75a,Season 2: Cycle 8: Tally Ho,11/3/22 18:14,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-tally-ho/3517,3517,50,7930,10,128,2022-09-21T16:33:59.902Z,2023-08-19T06:47:45.645Z,snapshot
opcollective.eth,0xc8d4c55645e133bb66f480f4f1a17307f73aedd99b0d64f796f4749ce355d7a5,Season 2: Cycle 8: Overnight,11/3/22 18:12,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-overnight-fi-v2/3772,3772,30,2179,13,28,2022-10-23T13:31:47.931Z,2022-11-14T17:03:11.050Z,snapshot
opcollective.eth,0xeabcaf98f6cc84a8b3a244d66c44823149712569432877bb89c0b66c5bd00b39,Season 2: Cycle 7: Overnight.fi ,10/13/22 16:06,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-overnight-fi/3536,3536,73,2916,55,43,2022-09-23T09:31:35.197Z,2022-10-21T13:08:54.804Z,snapshot
opcollective.eth,0x066ab540856b7f00a42fbf5b96fbe627735b740bc009b356d69349afd023720f,Season 2: Cycle 8: Socket,11/3/22 18:13,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-socket/3647,3647,12,2432,1,4,2022-10-05T13:51:28.255Z,2022-11-14T17:06:57.925Z,snapshot
opcollective.eth,0x61860171c5cbbd4ebec5e4a778d58f979e13e7f4657998defcee5fe46db3f54f,Season 2: Cycle 8: Symphony ,11/3/22 18:06,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-symphony-finance/3694,3694,67,3109,34,72,2022-10-13T16:03:09.066Z,2022-11-28T02:56:58.421Z,snapshot
opcollective.eth,0xfd9d6a2cc49918aa319d0d4a87e4f1d6ec7aedd57262015c5c5c354a0e578437,Season 2 Governance Fund Proposal: Tarot,9/22/22 15:05,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-tarot/3002,3002,65,3936,37,72,2022-07-15T17:22:50.608Z,2022-09-29T19:09:46.228Z,snapshot
opcollective.eth,0x6951c9f971fc7cf939ef9f3b6ce49494a08c53bd617700b5ea46a497c3693c4c,Season 2: Cycle 7: Safe,10/13/22 16:22,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-proposal-updated-template-safe/3426,3426,36,3806,6,33,2022-09-08T10:20:43.602Z,2022-10-21T15:47:09.014Z,snapshot
opcollective.eth,0x7fcc9c9537a7061bae91a25b9dfa4c995a4618e1d7bb9b034b79ab5c214fb3e8,Season 2: Cycle 7: Overtime Markets,10/13/22 16:05,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-overtime-markets/3579,3579,64,3878,24,190,2022-09-29T09:26:57.928Z,2022-10-21T13:07:57.055Z,snapshot
opcollective.eth,0x8d9f64ad44887ec43ecba44ca605912ab541ccff49012691f4a1e0c1b7ec9b05,Season 2: Cycle 7: Tarot,10/13/22 16:09,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-tarot/3567,3567,18,2523,1,17,2022-09-27T20:44:54.884Z,2022-10-21T13:14:09.925Z,snapshot
opcollective.eth,0x2ed941a8f36683066228c88758dfa4b34b923f34a81116f663d2b628da566fb6,Season 2: Cycle 8: Homora,11/3/22 18:08,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/review-gf-phase1-homora-v2-x-ironbank-on-optimism/3425,3425,54,4282,26,58,2022-09-08T06:17:58.691Z,2022-11-14T16:34:31.089Z,snapshot
opcollective.eth,0x37b4b290553e80575b7ca6bb44a82ec9c0b67427e9c0b5056849b8c1b9251f1f,Proposal B: Governance Fund Phase 0 - Uniswap,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0x37b4b290553e80575b7ca6bb44a82ec9c0b67427e9c0b5056849b8c1b9251f1f,Proposal B: Governance Fund Phase 0 - Uniswap,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0x37b4b290553e80575b7ca6bb44a82ec9c0b67427e9c0b5056849b8c1b9251f1f,Proposal B: Governance Fund Phase 0 - Uniswap,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0x95cb4cbd872dfa3ab9490fff6736b90e518faba120dacb7035ded44aff622757,Proposal A: Governance Fund Phase 0 - Batch Vote,6/9/22 15:35,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0x95cb4cbd872dfa3ab9490fff6736b90e518faba120dacb7035ded44aff622757,Proposal A: Governance Fund Phase 0 - Batch Vote,6/9/22 15:35,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0x95cb4cbd872dfa3ab9490fff6736b90e518faba120dacb7035ded44aff622757,Proposal A: Governance Fund Phase 0 - Batch Vote,6/9/22 15:35,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0xa37475924ddd3a55b875da4f852b3498176cc590f6776440ab1225e63fe2e25f,Proposal C: Governance Fund Phase 0 - 0x,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0xa37475924ddd3a55b875da4f852b3498176cc590f6776440ab1225e63fe2e25f,Proposal C: Governance Fund Phase 0 - 0x,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0xa37475924ddd3a55b875da4f852b3498176cc590f6776440ab1225e63fe2e25f,Proposal C: Governance Fund Phase 0 - 0x,6/9/22 15:36,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/voting-cycle-1-roundup/2619,2619,45,8741,20,109,2022-06-09T13:55:52.292Z,2023-01-15T06:58:19.974Z,snapshot
opcollective.eth,0xa5e1b6d13f305ae07d3f3e8bd7494ab55313fce6ee386d477295c8ce4b859614,Proposal E: Governance Phase 1 - Byte Mason Product Suite,7/21/22 15:06,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-byte-mason-product-suite/2887,2887,98,5068,46,151,2022-07-05T23:06:51.424Z,2022-08-04T12:49:29.705Z,manual
